genre,artist,artist_slug,artist_url,song_title,song_url,lyrics_raw,lyrics_clean,n_words,n_chars
rock,Zé Ramalho,ze-ramalho,https://www.letras.com.br/ze-ramalho/,Sinônimos,https://www.letras.com.br/ze-ramalho/sinonimos,"Quanto tempo o coração leva pra saber
Que o sinônimo de amar é sofrer
Num aroma de amores pode haver espinhos
É como ter mulheres e milhões e ser sozinho

Na solidão de casa, descansar
O sentido da vida, encontrar
Ninguém pode dizer onde a felicidade está

O amor é feito de paixões
E quando perde a razão
Não sabe quem vai machucar

Quem ama nunca sente medo
De contar os seus segredos
Sinônimo de amor é amar

Quem revelará o mistério que tem a fé
E quantos segredos traz o coração de uma mulher
Como é triste a tristeza mendigando um sorriso
Um cego procurando a luz na imensidão do paraíso

Quem tem amor na vida, tem sorte
Quem na fraqueza sabe ser bem mais forte
Ninguém sabe dizer onde a felicidade está

O amor é feito de paixões
E quando perde a razão
Não sabe quem vai machucar

Quem ama nunca sente medo
De contar os seus segredos
Sinônimo de amor é amar

O amor é feito de paixões
E quando perde a razão
Não sabe quem vai machucar

Quem ama nunca sente medo
De contar os seus segredos
Sinônimo de amor é amar

Quem revelará o mistério que tem a fé
E quantos segredos traz o coração de uma mulher
Como é triste a tristeza mendigando um sorriso
Um cego procurando a luz na imensidão do paraíso

O amor é feito de paixões
E quando perde a razão
Não sabe quem vai machucar

Quem ama nunca sente medo
De contar os seus segredos
Sinônino de amor é amar

O amor é feito de paixões
E quando perde a razão
Não sabe quem vai machucar

Quem ama nunca sente medo
De contar os seus segredos
Sinônino de amor é amar

Sinônino de amor é amar
Sinônino de amor é amar","Quanto tempo o coração leva pra saber
Que o sinônimo de amar é sofrer
Num aroma de amores pode haver espinhos
É como ter mulheres e milhões e ser sozinho

Na solidão de casa, descansar
O sentido da vida, encontrar
Ninguém pode dizer onde a felicidade está

O amor é feito de paixões
E quando perde a razão
Não sabe quem vai machucar

Quem ama nunca sente medo
De contar os seus segredos
Sinônimo de amor é amar

Quem revelará o mistério que tem a fé
E quantos segredos traz o coração de uma mulher
Como é triste a tristeza mendigando um sorriso
Um cego procurando a luz na imensidão do paraíso

Quem tem amor na vida, tem sorte
Quem na fraqueza sabe ser bem mais forte
Ninguém sabe dizer onde a felicidade está

O amor é feito de paixões
E quando perde a razão
Não sabe quem vai machucar

Quem ama nunca sente medo
De contar os seus segredos
Sinônimo de amor é amar

O amor é feito de paixões
E quando perde a razão
Não sabe quem vai machucar

Quem ama nunca sente medo
De contar os seus segredos
Sinônimo de amor é amar

Quem revelará o mistério que tem a fé
E quantos segredos traz o coração de uma mulher
Como é triste a tristeza mendigando um sorriso
Um cego procurando a luz na imensidão do paraíso

O amor é feito de paixões
E quando perde a razão
Não sabe quem vai machucar

Quem ama nunca sente medo
De contar os seus segredos
Sinônino de amor é amar

O amor é feito de paixões
E quando perde a razão
Não sabe quem vai machucar

Quem ama nunca sente medo
De contar os seus segredos
Sinônino de amor é amar

Sinônino de amor é amar
Sinônino de amor é amar",302,1562
rock,Zé Ramalho,ze-ramalho,https://www.letras.com.br/ze-ramalho/,Chão de Giz,https://www.letras.com.br/ze-ramalho/chao-de-giz,"Eu desço dessa solidão, espalho coisas sobre um chão de giz
Há meros devaneios tolos a me torturar
Fotografias recortadas em jornais de folhas amiúde
Eu vou te jogar num pano de guardar confetes
Eu vou te jogar num pano de guardar confetes

Disparo balas de canhão
É inútil, pois existe um grão-vizir
Há tantas violetas velhas sem um colibri
Queria usar, quem sabe, uma camisa de força ou de vênus
Mas não vou gozar de nós apenas um cigarro
Nem vou lhe beijar gastando assim o meu batom

Agora pego um caminhão
Na lona vou a nocaute outra vez
Pra sempre fui acorrentado no seu calcanhar
Meus vinte anos de boy, that's over, baby!
Freud explica

Não vou me sujar fumando apenas um cigarro
Nem vou lhe beijar gastando assim o meu batom
Quanto ao pano dos confetes, já passou meu carnaval
E isso explica porque o sexo é assunto popular

No mais, estou indo embora!
No mais, estou indo embora!
No mais, estou indo embora!
No mais!","Eu desço dessa solidão, espalho coisas sobre um chão de giz
Há meros devaneios tolos a me torturar
Fotografias recortadas em jornais de folhas amiúde
Eu vou te jogar num pano de guardar confetes
Eu vou te jogar num pano de guardar confetes

Disparo balas de canhão
É inútil, pois existe um grão-vizir
Há tantas violetas velhas sem um colibri
Queria usar, quem sabe, uma camisa de força ou de vênus
Mas não vou gozar de nós apenas um cigarro
Nem vou lhe beijar gastando assim o meu batom

Agora pego um caminhão
Na lona vou a nocaute outra vez
Pra sempre fui acorrentado no seu calcanhar
Meus vinte anos de boy, that's over, baby!
Freud explica

Não vou me sujar fumando apenas um cigarro
Nem vou lhe beijar gastando assim o meu batom
Quanto ao pano dos confetes, já passou meu carnaval
E isso explica porque o sexo é assunto popular

No mais, estou indo embora!
No mais, estou indo embora!
No mais, estou indo embora!
No mais!",169,926
rock,Rita Lee,rita-lee,https://www.letras.com.br/rita-lee/,Saúde,https://www.letras.com.br/rita-lee/saude,"Me cansei de lero-lero
Dá licença mas eu vou sair do sério
Quero mais saúde
Me cansei de escutar opiniões
De como ter um mundo melhor
Mas ninguém sai de cima
Nesse chove-não-molha
Eu sei que agora
Eu vou é cuidar mais de mim!
Como vai, tudo bem
Apesar, contudo, todavia, mas, porém
As águas vão rolar
Não vou chorar
Se por acaso morrer do coração
É sinal que amei demais
Mas enquanto estou viva
Cheia de graça
Talvez ainda faça
Um monte de gente feliz!","Me cansei de lero-lero
Dá licença mas eu vou sair do sério
Quero mais saúde
Me cansei de escutar opiniões
De como ter um mundo melhor
Mas ninguém sai de cima
Nesse chove-não-molha
Eu sei que agora
Eu vou é cuidar mais de mim!
Como vai, tudo bem
Apesar, contudo, todavia, mas, porém
As águas vão rolar
Não vou chorar
Se por acaso morrer do coração
É sinal que amei demais
Mas enquanto estou viva
Cheia de graça
Talvez ainda faça
Um monte de gente feliz!",86,452
rock,Rita Lee,rita-lee,https://www.letras.com.br/rita-lee/,Lança Perfume,https://www.letras.com.br/rita-lee/lanca-perfume,"Lança menina, lança todo esse perfume,
Desbaratina, não dá pra ficar imune
Ao teu amor que tem cheiro de coisa maluca
Vem cá meu bem, me descola um carinho
Eu sou nenem, só sossego com beijinho
Vê se me dá, o prazer de ter prazer comigo!
Me aqueça,
Me vira de ponta cabeça,
Me faz de gato e sapato,
Me deixa de quatro no ato
Me enche de amor, de amor!
Lança, lança perfume!","Lança menina, lança todo esse perfume,
Desbaratina, não dá pra ficar imune
Ao teu amor que tem cheiro de coisa maluca
Vem cá meu bem, me descola um carinho
Eu sou nenem, só sossego com beijinho
Vê se me dá, o prazer de ter prazer comigo!
Me aqueça,
Me vira de ponta cabeça,
Me faz de gato e sapato,
Me deixa de quatro no ato
Me enche de amor, de amor!
Lança, lança perfume!",74,373
rock,Sérgio Mendes,sergio-mendes,https://www.letras.com.br/sergio-mendes/,Never Gonna Let You Go,https://www.letras.com.br/sergio-mendes/never-gonna-let-you-go,"Never Gonna Let You Go
Sergio Mendes

I was as wrong as I could be
To let you get away from me
I'll regret that move
For as long as I'm livin'
But now that I've come to see the light
All I wanna do is make things right
So just say the word
And tell me that I'm forgiven

You and me
We're gonna be better than we were before
I loved you then but now I intend
To open up and love you even more
This time you can be sure

Chorus:
I'm never gonna let you go
I'm gonna hold you in my arms forever
Gonna try and make up for all the times
I hurt you so
Gonna hold your body close to mine
From this day on we're gonna be together
Oh I swear this time
I'm never gonna let you go
Looking back now
It seems so clear
I had it all when you were here
Oh you gave it all
And I took it for granted
But if there's some feeling left in you
Some flickers of love
That still shines through
Let's talk it out
Let's talk about second chances
Wait and see
It's gonna be sweeter than it was before
I gave some then but now I intend
To dedicate myself to giving more
This time you can be sure
(Chorus)

oh..So if you'll just say
You want me too...","Never Gonna Let You Go
Sergio Mendes

I was as wrong as I could be
To let you get away from me
I'll regret that move
For as long as I'm livin'
But now that I've come to see the light
All I wanna do is make things right
So just say the word
And tell me that I'm forgiven

You and me
We're gonna be better than we were before
I loved you then but now I intend
To open up and love you even more
This time you can be sure

Chorus:
I'm never gonna let you go
I'm gonna hold you in my arms forever
Gonna try and make up for all the times
I hurt you so
Gonna hold your body close to mine
From this day on we're gonna be together
Oh I swear this time
I'm never gonna let you go
Looking back now
It seems so clear
I had it all when you were here
Oh you gave it all
And I took it for granted
But if there's some feeling left in you
Some flickers of love
That still shines through
Let's talk it out
Let's talk about second chances
Wait and see
It's gonna be sweeter than it was before
I gave some then but now I intend
To dedicate myself to giving more
This time you can be sure
(Chorus)

oh..So if you'll just say
You want me too...",239,1122
rock,Sérgio Mendes,sergio-mendes,https://www.letras.com.br/sergio-mendes/,Magalenha,https://www.letras.com.br/sergio-mendes/magalenha,"Vem Magalenha Rojão
Traz a lenha pr'u fogão
Vem fazer armação
Hoje é um dia de sol
Alegria de coió
É curtir o verão...(2x)

Tê Tê Tê Tê Tê Tê!
Tê Tê Tê Tê Tê Tê!
Tê Tê Tê Tê Tê Tê!

Vem Magalenha Rojão
Traz a senha pr'u fogão
Tê Tê Tê Coração
Hoje é um dia de sol
Alegria é de xodó
Meu dever de verão...

Vem Magalenha Rojão
Traz a senha pr'u fogão
Tê Tê Tê Coração
Hoje é um dia de sol
Alegria é de codó
Meu dever de verão...

Tê Tê Tê Tê Tê Tê!
Tê Tê Tê Tê Tê Tê!
Tê Tê Tê Tê Tê Tê!
Tê Tê Tê Tê Tê Tê!

Calangulango
Do calango da pretinha
Tô cantando essa mudinha
Prá senhora se lembrar
Daquele tempo
Que vivia lá no roça
Com uma filha na barriga
E outra filha prá criar...(3x)

Tê Tê Tê Tê Tê Tê!
Tê Tê Tê Tê Tê Tê!
Tê Tê Tê Tê Tê Tê!

Vem Magalenha Rojão
Traz a senha pr'u fogão
Tê Tê Tê coração
Hoje é um dia de sol
Alegria é de xodó
Meu dever de verão...(2x)

Tê Tê Tê Tê Tê Tê!
Tê Tê Tê Tê Tê Tê!
Tê Tê Tê Tê Tê Tê!
Tê Tê Tê Tê Tê Tê!
Tê Tê Tê Tê Tê Tê!
Tê Tê Tê Tê Tê Tê!
Tê Tê Tê Tê Tê Tê!
Tê Tê Tê Tê Tê Tê!","Vem Magalenha Rojão
Traz a lenha pr'u fogão
Vem fazer armação
Hoje é um dia de sol
Alegria de coió
É curtir o verão...

Tê Tê Tê Tê Tê Tê!
Tê Tê Tê Tê Tê Tê!
Tê Tê Tê Tê Tê Tê!

Vem Magalenha Rojão
Traz a senha pr'u fogão
Tê Tê Tê Coração
Hoje é um dia de sol
Alegria é de xodó
Meu dever de verão...

Vem Magalenha Rojão
Traz a senha pr'u fogão
Tê Tê Tê Coração
Hoje é um dia de sol
Alegria é de codó
Meu dever de verão...

Tê Tê Tê Tê Tê Tê!
Tê Tê Tê Tê Tê Tê!
Tê Tê Tê Tê Tê Tê!
Tê Tê Tê Tê Tê Tê!

Calangulango
Do calango da pretinha
Tô cantando essa mudinha
Prá senhora se lembrar
Daquele tempo
Que vivia lá no roça
Com uma filha na barriga
E outra filha prá criar...

Tê Tê Tê Tê Tê Tê!
Tê Tê Tê Tê Tê Tê!
Tê Tê Tê Tê Tê Tê!

Vem Magalenha Rojão
Traz a senha pr'u fogão
Tê Tê Tê coração
Hoje é um dia de sol
Alegria é de xodó
Meu dever de verão...

Tê Tê Tê Tê Tê Tê!
Tê Tê Tê Tê Tê Tê!
Tê Tê Tê Tê Tê Tê!
Tê Tê Tê Tê Tê Tê!
Tê Tê Tê Tê Tê Tê!
Tê Tê Tê Tê Tê Tê!
Tê Tê Tê Tê Tê Tê!
Tê Tê Tê Tê Tê Tê!",240,1005
rock,Os Paralamas do Sucesso,os-paralamas-do-sucesso,https://www.letras.com.br/os-paralamas-do-sucesso/,Aonde Quer Que Eu Vá,https://www.letras.com.br/os-paralamas-do-sucesso/aonde-quer-que-eu-va,"Olhos fechados
Pra te encontrar
Não estou ao seu lado
Mas posso sonhar
Aonde que eu vá
Levo você no olhar
Aonde quer que eu vá
Aonde quer que eu vá
Não sei bem certo
Se é só ilusão
Se é você já perto
Se é intuição
E aonde quer que eu vá
Levo você no olhar
Aonde quer que eu vá
Aonde quer que eu vá
Longe daqui
Longe de tudo
Meus sonhos vão te buscar
Volta pra mim
Vem pro meu mundo
Eu sempre vou te esperar
Não sei bem certo
Se é só ilusão
Se é você já perto
Se é intuição
E aonde quer que eu vá
Levo você no olhar
Aonde quer que eu vá
Aonde quer que eu vá
lá lá lá lá....
Aonde quer que eu vá
lá lá lá...lá lá lá
Aonde quer que eu vá","Olhos fechados
Pra te encontrar
Não estou ao seu lado
Mas posso sonhar
Aonde que eu vá
Levo você no olhar
Aonde quer que eu vá
Aonde quer que eu vá
Não sei bem certo
Se é só ilusão
Se é você já perto
Se é intuição
E aonde quer que eu vá
Levo você no olhar
Aonde quer que eu vá
Aonde quer que eu vá
Longe daqui
Longe de tudo
Meus sonhos vão te buscar
Volta pra mim
Vem pro meu mundo
Eu sempre vou te esperar
Não sei bem certo
Se é só ilusão
Se é você já perto
Se é intuição
E aonde quer que eu vá
Levo você no olhar
Aonde quer que eu vá
Aonde quer que eu vá
lá lá lá lá....
Aonde quer que eu vá
lá lá lá...lá lá lá
Aonde quer que eu vá",144,634
rock,Os Paralamas do Sucesso,os-paralamas-do-sucesso,https://www.letras.com.br/os-paralamas-do-sucesso/,Lanterna Dos Afogados,https://www.letras.com.br/os-paralamas-do-sucesso/lanterna-dos-afogados,"Quando tá escuro
E ninguém te ouve
Quando chega a noite
E você pode chorar
Há uma luz no túnel
Dos desesperados
Há um cais de porto
Pra quem precisa chegar

Eu tô na lanterna
Dos afogados
Eu tô te esperando
Vê se não vai demorar, ô, ô

Uma noite longa
Pra uma vida curta
Mas já não me importa
Basta poder te ajudar
E são tantas marcas
Que já fazem parte
Do que eu sou agora
Mas ainda sei me virar

Eu tô na lanterna
Dos afogados
Eu tô te esperando
Vê se não vai demorar, ô, ô

Uma noite longa
Pra uma vida curta
Mas já não me importa
Basta poder te ajudar

Eu tô na lanterna
Dos afogados
Eu tô te esperando, ô","Quando tá escuro
E ninguém te ouve
Quando chega a noite
E você pode chorar
Há uma luz no túnel
Dos desesperados
Há um cais de porto
Pra quem precisa chegar

Eu tô na lanterna
Dos afogados
Eu tô te esperando
Vê se não vai demorar, ô, ô

Uma noite longa
Pra uma vida curta
Mas já não me importa
Basta poder te ajudar
E são tantas marcas
Que já fazem parte
Do que eu sou agora
Mas ainda sei me virar

Eu tô na lanterna
Dos afogados
Eu tô te esperando
Vê se não vai demorar, ô, ô

Uma noite longa
Pra uma vida curta
Mas já não me importa
Basta poder te ajudar

Eu tô na lanterna
Dos afogados
Eu tô te esperando, ô",126,609
rock,Roupa Nova,roupa-nova,https://www.letras.com.br/roupa-nova/,Margarida,https://www.letras.com.br/roupa-nova/margarida,"Andei, terras do meu reino em vão
Por senhora que perdi
E por quem fui descobrir
Não me crer mas rei aqui me encerrei
Sou cantor e cantarei
Que em procuras de amor morri, ai!
Dor que no meu peito dói
Que destróis assim de mim
Bem sei que eu achei enfim
E que adiantou a dor
Mas me queimou
Pois por não saber de amar
Ela ainda rainha está

E ela está em seu castelo, olê, olê, olá
E ela está em seu castelo, olê, seus cavaleiros

Ora peçam que apareça
Pois por mais que me eu me ofereça
Mais me evita essa senhora
Eu já fui rei, já fui cantor
Vou ser guerreiro, um perfeito cavaleiro
Armadura, escudo, espada
Pra seguir na escalada

Belo motivo, é por amor que vou lutando
E pelas pedras do castelo
Uma eu já vou retirando

E retirando uma pedra, olê, olê, olá
Mais uma pedra não faz falta, olê, seus cavaleiros

Que ainda correm pelo mundo
Ouçam só por um segundo, que eu acabo de vencer
Retirei pedras de orgulhos, majestades
Deixei todas de humildades, de amores sem reinado
Ela então se me rendeu

Eu já fui rei, já fui cantor, já fui guerreiro
E agora enfim sou companheiro
Da mulher que apareceu

Apareceu a Margarida, olê, olê, olá
Apareceu a Margarida, olê, seus cavaleiros
Apareceu a Margarida, olê, olê, olá
Apareceu a Margarida, olê
Seus cavaleiros!","Andei, terras do meu reino em vão
Por senhora que perdi
E por quem fui descobrir
Não me crer mas rei aqui me encerrei
Sou cantor e cantarei
Que em procuras de amor morri, ai!
Dor que no meu peito dói
Que destróis assim de mim
Bem sei que eu achei enfim
E que adiantou a dor
Mas me queimou
Pois por não saber de amar
Ela ainda rainha está

E ela está em seu castelo, olê, olê, olá
E ela está em seu castelo, olê, seus cavaleiros

Ora peçam que apareça
Pois por mais que me eu me ofereça
Mais me evita essa senhora
Eu já fui rei, já fui cantor
Vou ser guerreiro, um perfeito cavaleiro
Armadura, escudo, espada
Pra seguir na escalada

Belo motivo, é por amor que vou lutando
E pelas pedras do castelo
Uma eu já vou retirando

E retirando uma pedra, olê, olê, olá
Mais uma pedra não faz falta, olê, seus cavaleiros

Que ainda correm pelo mundo
Ouçam só por um segundo, que eu acabo de vencer
Retirei pedras de orgulhos, majestades
Deixei todas de humildades, de amores sem reinado
Ela então se me rendeu

Eu já fui rei, já fui cantor, já fui guerreiro
E agora enfim sou companheiro
Da mulher que apareceu

Apareceu a Margarida, olê, olê, olá
Apareceu a Margarida, olê, seus cavaleiros
Apareceu a Margarida, olê, olê, olá
Apareceu a Margarida, olê
Seus cavaleiros!",235,1259
rock,Roupa Nova,roupa-nova,https://www.letras.com.br/roupa-nova/,Amo Em Silêncio,https://www.letras.com.br/roupa-nova/amo-em-silencio,"Guardo no peito esse amor por você
É a canção que eu quero cantar
É um poema deixado no ar
São palavras querendo viver
Amo em silêncio
No meu coração
Amo em silêncio, amo
Guardo essa paixão
Sou como a estrela que o dia não vê
Que espera a noite chegar
Hoje meu mundo é só eu e você
E é nos sonhos que eu vou te encontrar
Amo em silêncio...
Meu coração não quer mais se guardar
Bate forte e quer ter você
Sou como o sol que precisa nascer
E nas sombras não pode brilhar
Amo em silêncio...","Guardo no peito esse amor por você
É a canção que eu quero cantar
É um poema deixado no ar
São palavras querendo viver
Amo em silêncio
No meu coração
Amo em silêncio, amo
Guardo essa paixão
Sou como a estrela que o dia não vê
Que espera a noite chegar
Hoje meu mundo é só eu e você
E é nos sonhos que eu vou te encontrar
Amo em silêncio...
Meu coração não quer mais se guardar
Bate forte e quer ter você
Sou como o sol que precisa nascer
E nas sombras não pode brilhar
Amo em silêncio...",100,487
sertanejo,Chitãozinho & Xororó,chitaozinho-e-xororo,https://www.letras.com.br/chitaozinho-e-xororo/,inhambu-xintã e o xororó,https://www.letras.com.br/chitaozinho-e-xororo/inhambu-xinta-e-o-xororo,"Eu não troco meu ranchinho
amarradinho de cipó
Por uma casa na cidade,
nem que seja bangalô
Eu moro lá no deserto, sem
vizinho, eu vivo só
Só me alegra quando pia,
lá pr'aqueles cafundó
É o inhambu-xintã e o xororó
É o inhambu-xintã e o xororó
Quando rompe a madrugada,
canta o galo carijó
Pia triste a coruja, na cumeeira
do paiol
Quando chega o entardecer,
pia triste o jaó
Só me alegra quando pia,
lá pr'aqueles cafundó
É o inhambu-xintã e o xororó
É o inhambu-xintã e o xororó
Não me dou com a terra roxa,
com a seca larga pó
Na baixada do areão eu sinto
um prazer maior
Ver a rolinha no andar,
no areão faz caracol
Só me alegra quando pia,
lá pr'aqueles cafundó
É o inhambu-xintã e o xororó
É o inhambu-xintã e o xororó
Eu faço minhas caçadas
antes de sair o sol
Espingarda de cartucho,
patrona de tiracolo
Tenho buzina e cachorro
pra fazer forrobodó
Só me alegra quando pia,
lá pr'aqueles cafundó
É o inhambu-xintã e o xororó
É o inhambu-xintã e o xororó
Quando eu sei de uma notícia
que outro canta melhor
Meu coração da um balanço,
fica meio banzaró
Suspiro sai do meu peito,
que nem bala jeveló
Só me alegra quando pia,
lá pr'aqueles cafundó
É o inhambu-xintã e o xororó
É o inhambu-xintã e o xororó","Eu não troco meu ranchinho
amarradinho de cipó
Por uma casa na cidade,
nem que seja bangalô
Eu moro lá no deserto, sem
vizinho, eu vivo só
Só me alegra quando pia,
lá pr'aqueles cafundó
É o inhambu-xintã e o xororó
É o inhambu-xintã e o xororó
Quando rompe a madrugada,
canta o galo carijó
Pia triste a coruja, na cumeeira
do paiol
Quando chega o entardecer,
pia triste o jaó
Só me alegra quando pia,
lá pr'aqueles cafundó
É o inhambu-xintã e o xororó
É o inhambu-xintã e o xororó
Não me dou com a terra roxa,
com a seca larga pó
Na baixada do areão eu sinto
um prazer maior
Ver a rolinha no andar,
no areão faz caracol
Só me alegra quando pia,
lá pr'aqueles cafundó
É o inhambu-xintã e o xororó
É o inhambu-xintã e o xororó
Eu faço minhas caçadas
antes de sair o sol
Espingarda de cartucho,
patrona de tiracolo
Tenho buzina e cachorro
pra fazer forrobodó
Só me alegra quando pia,
lá pr'aqueles cafundó
É o inhambu-xintã e o xororó
É o inhambu-xintã e o xororó
Quando eu sei de uma notícia
que outro canta melhor
Meu coração da um balanço,
fica meio banzaró
Suspiro sai do meu peito,
que nem bala jeveló
Só me alegra quando pia,
lá pr'aqueles cafundó
É o inhambu-xintã e o xororó
É o inhambu-xintã e o xororó",230,1208
sertanejo,Chitãozinho & Xororó,chitaozinho-e-xororo,https://www.letras.com.br/chitaozinho-e-xororo/,Uma Grande Família,https://www.letras.com.br/chitaozinho-e-xororo/uma-grande-familia,")Vá entrando, a casa é sua
Por favor, fique à vontade
Não precisa trazer nada
O que importa é a amizade
Tome um copo deste vinho
Nosso pão se compartilha
Esta é a nossa casa,
Nossa gente, a família
Viva Deus, para sempre, Viva Deus
Que nos deu esse dia especial
Este clima de amor entre nós
E por isso é Natal
Vamos brindar, transbordar de Alegria
Viva o Amor
Quem quiser compartilha
Vamos brindar
Pra este mundo um dia
Se transformar numa grande família
Santa ceia dos encontros
Dos amigos mais benquistos
Feito apóstolos estamos
Como mostra Jesus Cristo
Amizade é jóia rara
Que se guarda toda vida
Dividimos nossas lutas
Repartimos a comida
""Um brinde especial para todas as famílias""
""Que essa classe de amor nunca morra""
""Assim seja"".",")Vá entrando, a casa é sua
Por favor, fique à vontade
Não precisa trazer nada
O que importa é a amizade
Tome um copo deste vinho
Nosso pão se compartilha
Esta é a nossa casa,
Nossa gente, a família
Viva Deus, para sempre, Viva Deus
Que nos deu esse dia especial
Este clima de amor entre nós
E por isso é Natal
Vamos brindar, transbordar de Alegria
Viva o Amor
Quem quiser compartilha
Vamos brindar
Pra este mundo um dia
Se transformar numa grande família
Santa ceia dos encontros
Dos amigos mais benquistos
Feito apóstolos estamos
Como mostra Jesus Cristo
Amizade é jóia rara
Que se guarda toda vida
Dividimos nossas lutas
Repartimos a comida
""Um brinde especial para todas as famílias""
""Que essa classe de amor nunca morra""
""Assim seja"".",131,738
sertanejo,Bruno & Marrone,bruno-e-marrone,https://www.letras.com.br/bruno-e-marrone/,Boate Azul,https://www.letras.com.br/bruno-e-marrone/boate-azul,"Doente de amor, procurei remédio na vida noturna
Com a flor da noite em uma boate aqui na zona sul
A dor do amor é com outro amor que a gente cura
Vim curar a dor desse mal de amor na boate azul

E quando a noite vai se agonizando no clarão da aurora
Os integrantes da vida noturna se foram dormir
E a dama da noite que estava comigo também foi embora
Fecharam-se as portas, sozinho de novo tive que sair

Sair de que jeito se nem sei o rumo para onde vou
Muito vagamente me lembro que estou
Em uma boate aqui na zona sul
Eu bebi demais e não consigo me lembrar sequer
Qual era o nome daquela mulher
A flor da noite na boate azul","Doente de amor, procurei remédio na vida noturna
Com a flor da noite em uma boate aqui na zona sul
A dor do amor é com outro amor que a gente cura
Vim curar a dor desse mal de amor na boate azul

E quando a noite vai se agonizando no clarão da aurora
Os integrantes da vida noturna se foram dormir
E a dama da noite que estava comigo também foi embora
Fecharam-se as portas, sozinho de novo tive que sair

Sair de que jeito se nem sei o rumo para onde vou
Muito vagamente me lembro que estou
Em uma boate aqui na zona sul
Eu bebi demais e não consigo me lembrar sequer
Qual era o nome daquela mulher
A flor da noite na boate azul",129,629
sertanejo,Bruno & Marrone,bruno-e-marrone,https://www.letras.com.br/bruno-e-marrone/,Tentativas Em Vão,https://www.letras.com.br/bruno-e-marrone/tentativas-em-vao,"Se eu soubesse o que fazer pra tirar você da minha cabeça
Um lado diz que quer ficar com você o outro diz esqueça

Se eu soubesse o que fazer pra tirar você da minha cabeça
Um lado diz que quer ficar com você o outro diz esqueça

Mas acontece que o meu coração não é de papel
Que a  chuva molha e as palavras se apagam
A minha mente gira feito um carrossel
Tentando buscar a saída
Pra tirar você da minha vida

Tentativas em vão tentar tirar você do coração
e como vou viver sem respirar
É como querer apagar a chama de um vulcão (2x)","Se eu soubesse o que fazer pra tirar você da minha cabeça
Um lado diz que quer ficar com você o outro diz esqueça

Se eu soubesse o que fazer pra tirar você da minha cabeça
Um lado diz que quer ficar com você o outro diz esqueça

Mas acontece que o meu coração não é de papel
Que a  chuva molha e as palavras se apagam
A minha mente gira feito um carrossel
Tentando buscar a saída
Pra tirar você da minha vida

Tentativas em vão tentar tirar você do coração
e como vou viver sem respirar
É como querer apagar a chama de um vulcão",107,529
sertanejo,Milionário & José Rico,milionario-e-jose-rico,https://www.letras.com.br/milionario-e-jose-rico/,Boate Azul,https://www.letras.com.br/milionario-e-jose-rico/boate-azul,"Doente de amor, procurei remédio na vida noturna
Com a flor da noite em uma boate aqui na zona sul
A dor do amor é com outro amor que a gente cura
Vim curar a dor deste mal de amor na boate azul

E quando a noite vai se agonizando no clarão da aurora
Os integrantes da vida noturna se foram dormir
E a dama da noite que estava comigo também foi embora
Fecharam-se as portas, sozinho de novo tive que sair

Sair de que jeito, se nem sei o rumo para onde vou?
Muito vagamente me lembro que estou
Em uma boate aqui na zona sul
Eu bebi demais e não consigo me lembrar se quer
Qual era o nome daquela mulher, a flor da noite da boate azul","Doente de amor, procurei remédio na vida noturna
Com a flor da noite em uma boate aqui na zona sul
A dor do amor é com outro amor que a gente cura
Vim curar a dor deste mal de amor na boate azul

E quando a noite vai se agonizando no clarão da aurora
Os integrantes da vida noturna se foram dormir
E a dama da noite que estava comigo também foi embora
Fecharam-se as portas, sozinho de novo tive que sair

Sair de que jeito, se nem sei o rumo para onde vou?
Muito vagamente me lembro que estou
Em uma boate aqui na zona sul
Eu bebi demais e não consigo me lembrar se quer
Qual era o nome daquela mulher, a flor da noite da boate azul",130,633
